image_id,label,scene_type,variant,current_filename,current_format,resolution_type,score,final_label,source_difficulty,source_difficulty_source,source_difficulty_reason,variant_difficulty,variant_difficulty_source,variant_difficulty_reason,review_reason,stability_issue_type,needs_manual_review,source_path
ai_085,ai,outdoor_street,png_long1024,ai_085_outdoor_street_png_long1024.png,png,long1024,0.181832,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_085_outdoor_street_png_long1024.png
ai_085,ai,outdoor_street,png_long768,ai_085_outdoor_street_png_long768.png,png,long768,0.184740,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_085_outdoor_street_png_long768.png
ai_085,ai,outdoor_street,png_long512,ai_085_outdoor_street_png_long512.png,png,long512,0.184080,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_085_outdoor_street_png_long512.png
ai_085,ai,outdoor_street,jpg_q95_long1024,ai_085_outdoor_street_jpg_q95_long1024.jpg,jpg,long1024,0.183986,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_085_outdoor_street_jpg_q95_long1024.jpg
ai_085,ai,outdoor_street,jpg_q95_long768,ai_085_outdoor_street_jpg_q95_long768.jpg,jpg,long768,0.186431,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_085_outdoor_street_jpg_q95_long768.jpg
ai_085,ai,outdoor_street,jpg_q95_long512,ai_085_outdoor_street_jpg_q95_long512.jpg,jpg,long512,0.185511,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_085_outdoor_street_jpg_q95_long512.jpg
ai_086,ai,outdoor_street,png_long1024,ai_086_outdoor_street_png_long1024.png,png,long1024,0.198033,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_086_outdoor_street_png_long1024.png
ai_086,ai,outdoor_street,png_long768,ai_086_outdoor_street_png_long768.png,png,long768,0.210081,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_086_outdoor_street_png_long768.png
ai_086,ai,outdoor_street,png_long512,ai_086_outdoor_street_png_long512.png,png,long512,0.217671,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_086_outdoor_street_png_long512.png
ai_086,ai,outdoor_street,jpg_q95_long1024,ai_086_outdoor_street_jpg_q95_long1024.jpg,jpg,long1024,0.200853,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_086_outdoor_street_jpg_q95_long1024.jpg
ai_086,ai,outdoor_street,jpg_q95_long768,ai_086_outdoor_street_jpg_q95_long768.jpg,jpg,long768,0.212121,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_086_outdoor_street_jpg_q95_long768.jpg
ai_086,ai,outdoor_street,jpg_q95_long512,ai_086_outdoor_street_jpg_q95_long512.jpg,jpg,long512,0.219368,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_086_outdoor_street_jpg_q95_long512.jpg
ai_087,ai,outdoor_street,png_long1024,ai_087_outdoor_street_png_long1024.png,png,long1024,0.205382,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_087_outdoor_street_png_long1024.png
ai_087,ai,outdoor_street,png_long768,ai_087_outdoor_street_png_long768.png,png,long768,0.219075,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_087_outdoor_street_png_long768.png
ai_087,ai,outdoor_street,png_long512,ai_087_outdoor_street_png_long512.png,png,long512,0.223547,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_087_outdoor_street_png_long512.png
ai_087,ai,outdoor_street,jpg_q95_long1024,ai_087_outdoor_street_jpg_q95_long1024.jpg,jpg,long1024,0.206322,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_087_outdoor_street_jpg_q95_long1024.jpg
ai_087,ai,outdoor_street,jpg_q95_long768,ai_087_outdoor_street_jpg_q95_long768.jpg,jpg,long768,0.219879,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_087_outdoor_street_jpg_q95_long768.jpg
ai_087,ai,outdoor_street,jpg_q95_long512,ai_087_outdoor_street_jpg_q95_long512.jpg,jpg,long512,0.224362,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_087_outdoor_street_jpg_q95_long512.jpg
ai_088,ai,outdoor_street,png_long1024,ai_088_outdoor_street_png_long1024.png,png,long1024,0.181990,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_088_outdoor_street_png_long1024.png
ai_088,ai,outdoor_street,png_long768,ai_088_outdoor_street_png_long768.png,png,long768,0.182209,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_088_outdoor_street_png_long768.png
ai_088,ai,outdoor_street,png_long512,ai_088_outdoor_street_png_long512.png,png,long512,0.172854,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_088_outdoor_street_png_long512.png
ai_088,ai,outdoor_street,jpg_q95_long1024,ai_088_outdoor_street_jpg_q95_long1024.jpg,jpg,long1024,0.185009,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_088_outdoor_street_jpg_q95_long1024.jpg
ai_088,ai,outdoor_street,jpg_q95_long768,ai_088_outdoor_street_jpg_q95_long768.jpg,jpg,long768,0.184609,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_088_outdoor_street_jpg_q95_long768.jpg
ai_088,ai,outdoor_street,jpg_q95_long512,ai_088_outdoor_street_jpg_q95_long512.jpg,jpg,long512,0.174783,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_088_outdoor_street_jpg_q95_long512.jpg
ai_089,ai,outdoor_street,png_long1024,ai_089_outdoor_street_png_long1024.png,png,long1024,0.211397,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_089_outdoor_street_png_long1024.png
ai_089,ai,outdoor_street,png_long768,ai_089_outdoor_street_png_long768.png,png,long768,0.212213,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_089_outdoor_street_png_long768.png
ai_089,ai,outdoor_street,png_long512,ai_089_outdoor_street_png_long512.png,png,long512,0.205850,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_089_outdoor_street_png_long512.png
ai_089,ai,outdoor_street,jpg_q95_long1024,ai_089_outdoor_street_jpg_q95_long1024.jpg,jpg,long1024,0.214743,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_089_outdoor_street_jpg_q95_long1024.jpg
ai_089,ai,outdoor_street,jpg_q95_long768,ai_089_outdoor_street_jpg_q95_long768.jpg,jpg,long768,0.215120,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_089_outdoor_street_jpg_q95_long768.jpg
ai_089,ai,outdoor_street,jpg_q95_long512,ai_089_outdoor_street_jpg_q95_long512.jpg,jpg,long512,0.208544,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_089_outdoor_street_jpg_q95_long512.jpg
ai_090,ai,outdoor_street,png_long1024,ai_090_outdoor_street_png_long1024.png,png,long1024,0.215161,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_090_outdoor_street_png_long1024.png
ai_090,ai,outdoor_street,png_long768,ai_090_outdoor_street_png_long768.png,png,long768,0.220031,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_090_outdoor_street_png_long768.png
ai_090,ai,outdoor_street,png_long512,ai_090_outdoor_street_png_long512.png,png,long512,0.214669,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_090_outdoor_street_png_long512.png
ai_090,ai,outdoor_street,jpg_q95_long1024,ai_090_outdoor_street_jpg_q95_long1024.jpg,jpg,long1024,0.216790,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_090_outdoor_street_jpg_q95_long1024.jpg
ai_090,ai,outdoor_street,jpg_q95_long768,ai_090_outdoor_street_jpg_q95_long768.jpg,jpg,long768,0.221285,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_090_outdoor_street_jpg_q95_long768.jpg
ai_090,ai,outdoor_street,jpg_q95_long512,ai_090_outdoor_street_jpg_q95_long512.jpg,jpg,long512,0.215909,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_090_outdoor_street_jpg_q95_long512.jpg
ai_091,ai,people_partial,png_long1024,ai_091_people_partial_png_long1024.png,png,long1024,0.160154,uncertain,hard,stability_flip,AI image label changed across format or resolution variants.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_091_people_partial_png_long1024.png
ai_091,ai,people_partial,png_long768,ai_091_people_partial_png_long768.png,png,long768,0.125794,uncertain,hard,stability_flip,AI image label changed across format or resolution variants.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_091_people_partial_png_long768.png
ai_091,ai,people_partial,png_long512,ai_091_people_partial_png_long512.png,png,long512,0.122121,uncertain,hard,stability_flip,AI image label changed across format or resolution variants.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_091_people_partial_png_long512.png
ai_091,ai,people_partial,jpg_q95_long1024,ai_091_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.160103,uncertain,hard,stability_flip,AI image label changed across format or resolution variants.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_091_people_partial_jpg_q95_long1024.jpg
ai_091,ai,people_partial,jpg_q95_long768,ai_091_people_partial_jpg_q95_long768.jpg,jpg,long768,0.126543,uncertain,hard,stability_flip,AI image label changed across format or resolution variants.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_091_people_partial_jpg_q95_long768.jpg
ai_091,ai,people_partial,jpg_q95_long512,ai_091_people_partial_jpg_q95_long512.jpg,jpg,long512,0.122964,uncertain,hard,stability_flip,AI image label changed across format or resolution variants.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_091_people_partial_jpg_q95_long512.jpg
ai_092,ai,people_partial,png_long1024,ai_092_people_partial_png_long1024.png,png,long1024,0.227774,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_092_people_partial_png_long1024.png
ai_092,ai,people_partial,png_long768,ai_092_people_partial_png_long768.png,png,long768,0.233436,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_092_people_partial_png_long768.png
ai_092,ai,people_partial,png_long512,ai_092_people_partial_png_long512.png,png,long512,0.217294,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_092_people_partial_png_long512.png
ai_092,ai,people_partial,jpg_q95_long1024,ai_092_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.230373,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_092_people_partial_jpg_q95_long1024.jpg
ai_092,ai,people_partial,jpg_q95_long768,ai_092_people_partial_jpg_q95_long768.jpg,jpg,long768,0.235467,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_092_people_partial_jpg_q95_long768.jpg
ai_092,ai,people_partial,jpg_q95_long512,ai_092_people_partial_jpg_q95_long512.jpg,jpg,long512,0.219640,ai,hard,baseline_score,AI native score near decision boundary.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native score near decision boundary.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_092_people_partial_jpg_q95_long512.jpg
ai_093,ai,people_partial,png_long1024,ai_093_people_partial_png_long1024.png,png,long1024,0.208913,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,format_and_resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_093_people_partial_png_long1024.png
ai_093,ai,people_partial,png_long768,ai_093_people_partial_png_long768.png,png,long768,0.218525,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,format_and_resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_093_people_partial_png_long768.png
ai_093,ai,people_partial,png_long512,ai_093_people_partial_png_long512.png,png,long512,0.215671,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,format_and_resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_093_people_partial_png_long512.png
ai_093,ai,people_partial,jpg_q95_long1024,ai_093_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.210724,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,format_and_resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_093_people_partial_jpg_q95_long1024.jpg
ai_093,ai,people_partial,jpg_q95_long768,ai_093_people_partial_jpg_q95_long768.jpg,jpg,long768,0.219808,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,format_and_resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_093_people_partial_jpg_q95_long768.jpg
ai_093,ai,people_partial,jpg_q95_long512,ai_093_people_partial_jpg_q95_long512.jpg,jpg,long512,0.216917,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,format_and_resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_093_people_partial_jpg_q95_long512.jpg
ai_094,ai,people_partial,png_long1024,ai_094_people_partial_png_long1024.png,png,long1024,0.152506,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_094_people_partial_png_long1024.png
ai_094,ai,people_partial,png_long768,ai_094_people_partial_png_long768.png,png,long768,0.157017,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_094_people_partial_png_long768.png
ai_094,ai,people_partial,png_long512,ai_094_people_partial_png_long512.png,png,long512,0.160820,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_094_people_partial_png_long512.png
ai_094,ai,people_partial,jpg_q95_long1024,ai_094_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.155056,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_094_people_partial_jpg_q95_long1024.jpg
ai_094,ai,people_partial,jpg_q95_long768,ai_094_people_partial_jpg_q95_long768.jpg,jpg,long768,0.159678,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_094_people_partial_jpg_q95_long768.jpg
ai_094,ai,people_partial,jpg_q95_long512,ai_094_people_partial_jpg_q95_long512.jpg,jpg,long512,0.163305,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_094_people_partial_jpg_q95_long512.jpg
ai_095,ai,people_partial,png_long1024,ai_095_people_partial_png_long1024.png,png,long1024,0.196753,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_095_people_partial_png_long1024.png
ai_095,ai,people_partial,png_long768,ai_095_people_partial_png_long768.png,png,long768,0.185378,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_095_people_partial_png_long768.png
ai_095,ai,people_partial,png_long512,ai_095_people_partial_png_long512.png,png,long512,0.167388,uncertain,hard,baseline_score,AI native score near decision boundary.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_095_people_partial_png_long512.png
ai_095,ai,people_partial,jpg_q95_long1024,ai_095_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.198697,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_095_people_partial_jpg_q95_long1024.jpg
ai_095,ai,people_partial,jpg_q95_long768,ai_095_people_partial_jpg_q95_long768.jpg,jpg,long768,0.187246,ai,hard,baseline_score,AI native score near decision boundary.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_095_people_partial_jpg_q95_long768.jpg
ai_095,ai,people_partial,jpg_q95_long512,ai_095_people_partial_jpg_q95_long512.jpg,jpg,long512,0.169401,uncertain,hard,baseline_score,AI native score near decision boundary.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_095_people_partial_jpg_q95_long512.jpg
ai_096,ai,people_partial,png_long1024,ai_096_people_partial_png_long1024.png,png,long1024,0.132915,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_096_people_partial_png_long1024.png
ai_096,ai,people_partial,png_long768,ai_096_people_partial_png_long768.png,png,long768,0.131698,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_096_people_partial_png_long768.png
ai_096,ai,people_partial,png_long512,ai_096_people_partial_png_long512.png,png,long512,0.138786,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_096_people_partial_png_long512.png
ai_096,ai,people_partial,jpg_q95_long1024,ai_096_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.135013,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_096_people_partial_jpg_q95_long1024.jpg
ai_096,ai,people_partial,jpg_q95_long768,ai_096_people_partial_jpg_q95_long768.jpg,jpg,long768,0.133895,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_768\ai_096_people_partial_jpg_q95_long768.jpg
ai_096,ai,people_partial,jpg_q95_long512,ai_096_people_partial_jpg_q95_long512.jpg,jpg,long512,0.139908,uncertain,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_uncertain,AI variant entered uncertain zone.,AI variant entered uncertain zone.,none,true,data\test_images\day14_expansion\resolution_control\long_512\ai_096_people_partial_jpg_q95_long512.jpg
ai_097,ai,people_partial,png_long1024,ai_097_people_partial_png_long1024.png,png,long1024,0.195864,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_097_people_partial_png_long1024.png
ai_097,ai,people_partial,png_long768,ai_097_people_partial_png_long768.png,png,long768,0.213525,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_097_people_partial_png_long768.png
ai_097,ai,people_partial,png_long512,ai_097_people_partial_png_long512.png,png,long512,0.221933,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_097_people_partial_png_long512.png
ai_097,ai,people_partial,jpg_q95_long1024,ai_097_people_partial_jpg_q95_long1024.jpg,jpg,long1024,0.198518,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,hard,baseline_score,AI variant score near decision boundary.,AI variant score near decision boundary.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_1024\ai_097_people_partial_jpg_q95_long1024.jpg
ai_097,ai,people_partial,jpg_q95_long768,ai_097_people_partial_jpg_q95_long768.jpg,jpg,long768,0.215320,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_768\ai_097_people_partial_jpg_q95_long768.jpg
ai_097,ai,people_partial,jpg_q95_long512,ai_097_people_partial_jpg_q95_long512.jpg,jpg,long512,0.223358,ai,hard,baseline_uncertain,AI native image entered uncertain zone.,medium,baseline_score,AI variant predicted correctly but confidence is not strong enough.,AI native image entered uncertain zone.,resolution_flip,true,data\test_images\day14_expansion\resolution_control\long_512\ai_097_people_partial_jpg_q95_long512.jpg
